payment_id,customer_id,amount,payment_method,timestamp
7053,746169,606.78,Debit Card,5/24/2024 3:13
7054,268425,166.95,Bank Transfer,5/13/2024 15:17
7055,931715,174.12,PayPal,5/1/2024 18:07
7056,462185,584.34,Bank Transfer,3/6/2024 22:13
7057,829952,517.83,Debit Card,4/20/2024 21:06
7058,120452,195.32,Credit Card,10/25/2023 21:04
7059,751293,772.94,PayPal,4/6/2024 22:39
7060,859614,268.54,Bank Transfer,6/22/2024 22:43
7061,295342,992.11,Bank Transfer,12/11/2023 5:38
7062,722789,813.33,Credit Card,10/19/2023 12:14
7063,438861,966.28,Debit Card,4/25/2024 6:17
7064,707404,91.41,PayPal,5/24/2024 23:44
7065,49442,934.88,Credit Card,10/21/2023 16:29
7066,358361,984.98,Debit Card,7/10/2024 13:46
7067,756176,69.73,PayPal,8/2/2023 6:21
7068,367212,350.28,Bank Transfer,6/23/2024 22:27
7069,770094,715.33,PayPal,12/24/2023 3:56
7070,198961,320,Credit Card,4/20/2024 0:53
7071,957933,830.42,PayPal,9/26/2023 7:13
7072,968808,26.29,Debit Card,9/25/2023 5:23
7073,572928,691.91,Bank Transfer,11/18/2023 20:41
7074,94810,376.67,PayPal,3/2/2024 9:27
7075,41688,514.21,Debit Card,3/3/2024 6:16
7076,859069,432.65,Debit Card,11/14/2023 15:00
7077,185881,519.31,Debit Card,4/12/2024 2:16
7078,354671,781.84,Debit Card,4/12/2024 4:50
7079,46166,77.48,Bank Transfer,5/13/2024 0:40
7080,441490,23.53,PayPal,12/30/2023 23:58
7081,848022,31.55,Bank Transfer,8/31/2023 4:54
7082,836380,848.76,Bank Transfer,7/22/2023 20:24
7083,228337,363.14,Debit Card,1/18/2024 21:13
7084,314351,997.59,PayPal,2/25/2024 3:09
7085,151025,455.5,PayPal,7/8/2024 3:24
7086,985148,816.3,Credit Card,8/3/2023 0:54
7087,41660,355.42,Bank Transfer,8/12/2023 19:33
7088,53386,351.9,Bank Transfer,10/25/2023 2:07
7089,790766,674.91,Bank Transfer,11/13/2023 4:59
7090,147838,908.19,PayPal,7/19/2024 20:34
7091,897792,79.14,Debit Card,7/27/2023 17:33
7092,80128,927.8,Bank Transfer,11/7/2023 18:18
7093,424644,343.43,Debit Card,7/14/2024 4:01
7094,93593,578.82,Credit Card,7/17/2024 13:41
7095,241661,64.04,Debit Card,9/5/2023 12:23
7096,906590,534.39,PayPal,9/29/2023 5:03
7097,702545,530.12,Credit Card,8/2/2023 1:35
7098,946582,459.22,Credit Card,7/30/2023 20:17
7099,705930,144.1,Bank Transfer,4/16/2024 11:42
7100,913600,47.31,Bank Transfer,6/11/2024 3:45
7101,927745,41.11,Bank Transfer,11/22/2023 5:19
7102,894120,543.62,Bank Transfer,2/2/2024 21:07
7103,693363,45.74,PayPal,4/11/2024 1:52
7104,226787,362.92,Credit Card,5/17/2024 6:07
7105,820755,327.28,Debit Card,3/28/2024 0:15
7106,816365,584.22,Credit Card,11/12/2023 9:30
7107,871700,170.29,Debit Card,10/19/2023 16:57
7108,192235,111.46,PayPal,11/11/2023 8:07
7109,679634,445.46,PayPal,12/1/2023 17:25
7110,613947,533.95,Debit Card,7/1/2024 13:17
7111,900925,299.49,Debit Card,10/29/2023 5:15
7112,156387,780.09,Bank Transfer,8/10/2023 23:27
7113,361275,239.38,Debit Card,5/12/2024 19:06
7114,386529,760.56,PayPal,7/26/2023 14:47
7115,881355,173.94,PayPal,4/26/2024 2:44
7116,495674,175.02,Bank Transfer,4/13/2024 13:32
7117,929525,734.06,Bank Transfer,11/17/2023 9:30
7118,430657,408.11,PayPal,11/5/2023 9:36
7119,996837,681.89,Debit Card,1/12/2024 8:01
7120,929144,16.72,Bank Transfer,3/11/2024 1:28
7121,900754,464.77,Credit Card,12/6/2023 23:14
7122,38511,551.83,Credit Card,3/3/2024 10:27
7123,253830,30.34,Credit Card,11/5/2023 17:40
7124,906613,266.28,Credit Card,2/17/2024 9:05
7125,838088,247.32,Bank Transfer,11/25/2023 22:23
7126,220871,620.58,Credit Card,8/8/2023 21:59
7127,220257,919.01,Debit Card,7/31/2023 22:43
7128,462647,798.06,PayPal,10/14/2023 2:22
7129,380327,58.34,Debit Card,4/22/2024 11:07
7130,89647,484.74,Bank Transfer,10/21/2023 20:34
7131,579758,39.06,Credit Card,3/16/2024 4:54
7132,692700,170.49,PayPal,7/20/2024 4:28
7133,822550,474.12,Bank Transfer,5/27/2024 23:45
7134,577668,854.59,Credit Card,11/21/2023 12:24
7135,904855,910.44,Bank Transfer,6/16/2024 6:13
7136,156011,642.45,Bank Transfer,11/21/2023 4:14
7137,212654,939.47,Debit Card,4/12/2024 4:15
7138,202390,265.76,Credit Card,10/23/2023 16:45
7139,861322,833.34,PayPal,11/23/2023 11:36
7140,573916,521.97,Credit Card,9/10/2023 21:23
7141,756536,80.94,Debit Card,9/23/2023 11:38
7142,224318,202.25,PayPal,2/22/2024 5:43
7143,69050,36.49,Debit Card,3/21/2024 16:19
7144,528322,311.18,Credit Card,3/8/2024 0:59
7145,459299,791.04,Credit Card,7/24/2023 21:09
7146,972778,898.08,Credit Card,12/24/2023 14:14
7147,119361,495.57,Bank Transfer,1/2/2024 4:44
7148,830091,395.49,Bank Transfer,8/15/2023 2:46
7149,659887,345.81,Bank Transfer,5/24/2024 3:36
7150,397115,260.65,Credit Card,2/19/2024 9:31
7151,635897,543.36,Credit Card,10/22/2023 4:02
7152,962209,914.12,Debit Card,3/16/2024 16:55
7153,917135,324.86,Credit Card,7/25/2023 17:05
7154,851724,264.79,Debit Card,10/7/2023 6:47
7155,612914,616.99,Debit Card,12/8/2023 13:33
7156,17068,819.32,PayPal,5/9/2024 15:19
7157,63235,160.68,Credit Card,9/26/2023 21:53
7158,773247,684.62,Debit Card,4/6/2024 20:36
7159,755730,778.51,Credit Card,8/15/2023 6:21
7160,877105,308.5,Credit Card,7/18/2024 5:12
7161,989825,415.7,PayPal,10/3/2023 2:06
7162,553952,397.02,Bank Transfer,6/30/2024 21:29
7163,214420,345.13,Debit Card,6/30/2024 17:41
7164,857403,464.6,Credit Card,8/17/2023 6:36
7165,565376,770.65,PayPal,12/17/2023 9:01
7166,849340,615.47,Bank Transfer,1/27/2024 20:23
7167,366268,70.65,PayPal,5/31/2024 10:12
7168,755212,976.17,PayPal,7/4/2024 14:07
7169,189487,512.24,Credit Card,10/16/2023 3:25
7170,593730,15.21,Bank Transfer,5/26/2024 5:58
7171,797665,837.38,Bank Transfer,5/16/2024 17:43
7172,155474,172.04,Bank Transfer,4/4/2024 6:57
7173,957132,955.66,Bank Transfer,1/24/2024 22:33
7174,123378,382.06,Credit Card,3/27/2024 10:37
7175,766387,422.01,Credit Card,7/10/2024 7:26
7176,808636,776.36,Debit Card,1/12/2024 22:11
7177,817692,214.62,Credit Card,4/18/2024 22:57
7178,798447,152.65,Credit Card,8/27/2023 18:33
7179,143538,151.63,PayPal,7/11/2024 0:14
7180,469345,310.54,PayPal,2/27/2024 17:50
7181,926016,421.5,PayPal,4/26/2024 13:07
7182,255899,63.9,Bank Transfer,9/10/2023 17:22
7183,648357,989.6,Credit Card,12/24/2023 22:36
7184,601905,31.41,PayPal,7/13/2024 21:17
7185,166318,373.58,Debit Card,7/15/2024 8:36
7186,77453,911.97,Bank Transfer,5/6/2024 16:07
7187,999539,320.95,Bank Transfer,1/10/2024 9:48
7188,211713,292.31,Bank Transfer,9/1/2023 15:23
7189,240133,480.76,Credit Card,8/5/2023 18:17
7190,792061,681.87,Credit Card,7/10/2024 8:07
7191,501760,517.26,Bank Transfer,8/7/2023 19:34
7192,895035,178.32,Credit Card,3/14/2024 14:40
7193,807158,955.74,Debit Card,10/18/2023 11:48
7194,383707,15.34,Bank Transfer,11/30/2023 6:16
7195,385740,403.06,Debit Card,12/22/2023 1:33
7196,1740,451.58,PayPal,9/21/2023 11:10
7197,146643,974.79,Bank Transfer,10/30/2023 21:31
7198,489374,409.45,Debit Card,6/1/2024 21:45
7199,553263,701.62,Credit Card,2/4/2024 6:59
7200,649819,195.99,Bank Transfer,7/14/2024 7:37
7201,620161,130.6,Bank Transfer,2/26/2024 23:52
7202,410433,52.72,Bank Transfer,7/10/2024 14:26
7203,330246,537,Credit Card,9/6/2023 0:22
7204,606617,334.72,Debit Card,8/12/2023 17:52
7205,51566,840.97,PayPal,10/14/2023 21:45
7206,733546,440.77,Bank Transfer,3/1/2024 1:13
7207,774318,267.26,Debit Card,1/19/2024 15:29
7208,502615,578.25,Debit Card,8/18/2023 22:54
7209,48775,60.67,Debit Card,11/16/2023 9:33
7210,878468,979.57,Debit Card,3/2/2024 16:12
7211,733863,822.17,Credit Card,6/21/2024 9:32
7212,373453,977.87,Debit Card,1/24/2024 0:04
7213,759040,900.11,Credit Card,4/24/2024 19:31
7214,313310,660.6,Debit Card,5/10/2024 2:35
7215,293663,32.48,Debit Card,8/23/2023 22:45
7216,653855,167.27,Bank Transfer,9/24/2023 5:41
7217,657941,231.41,Debit Card,9/21/2023 6:24
7218,746981,981.19,PayPal,5/1/2024 5:07
7219,944939,200.5,Bank Transfer,9/28/2023 5:09
7220,951462,16.13,Bank Transfer,6/20/2024 22:54
7221,68468,234.84,Bank Transfer,9/23/2023 19:47
7222,998939,387.85,PayPal,11/20/2023 20:23
7223,399030,858.78,Credit Card,9/26/2023 17:11
7224,552712,610.57,PayPal,5/9/2024 15:42
7225,383040,217.59,Credit Card,1/18/2024 6:32
7226,178142,301,Debit Card,2/3/2024 13:37
7227,511695,703.4,Credit Card,1/27/2024 21:24
7228,490991,680.9,Credit Card,3/20/2024 8:40
7229,29943,615.08,Bank Transfer,11/23/2023 18:56
7230,790439,311.55,Credit Card,3/20/2024 23:37
7231,664564,812.79,Debit Card,12/31/2023 23:03
7232,456448,499.94,Credit Card,4/26/2024 0:22
7233,404870,212.42,PayPal,1/26/2024 9:57
7234,844077,650.67,Bank Transfer,5/27/2024 16:57
7235,504674,914.32,Credit Card,10/2/2023 0:41
7236,308471,17.06,Credit Card,6/7/2024 20:01
7237,374666,346.92,Debit Card,10/4/2023 3:10
7238,703117,56.64,PayPal,3/6/2024 1:08
7239,701967,258.65,PayPal,7/5/2024 1:34
7240,342668,253.16,PayPal,7/29/2023 17:32
7241,217904,831.85,PayPal,11/25/2023 18:36
7242,781353,334.59,Bank Transfer,2/3/2024 0:20
7243,702952,696.3,PayPal,4/10/2024 4:59
7244,30956,188.93,Debit Card,2/10/2024 19:05
7245,595293,729.02,Bank Transfer,2/28/2024 21:54
7246,968883,925.09,Bank Transfer,9/22/2023 7:19
7247,478626,605.22,PayPal,5/21/2024 6:36
7248,396924,325.45,PayPal,8/5/2023 7:11
7249,458941,22.75,Credit Card,4/14/2024 20:21
7250,188560,603.33,Debit Card,6/19/2024 18:34
7251,473749,830.88,Debit Card,3/24/2024 9:03
7252,271584,966.04,Credit Card,1/3/2024 18:23
7253,86393,353.99,Bank Transfer,1/29/2024 0:43
7254,440893,195.16,Credit Card,3/8/2024 4:00
7255,996096,804.62,Bank Transfer,9/8/2023 11:18
7256,386483,177.37,PayPal,2/25/2024 23:28
7257,325670,603.33,PayPal,12/29/2023 20:36
7258,643730,518.55,Bank Transfer,2/23/2024 13:27
7259,310289,97.42,Debit Card,1/9/2024 1:10
7260,292191,618.84,PayPal,4/9/2024 1:14
7261,877694,817.62,Bank Transfer,2/2/2024 10:56
7262,666358,871.12,PayPal,8/15/2023 10:37
7263,118066,591.54,Credit Card,1/4/2024 7:45
7264,383066,14.51,Debit Card,10/27/2023 11:13
7265,830296,847.76,PayPal,10/19/2023 2:43
7266,374702,367.38,Credit Card,7/8/2024 19:26
7267,843109,611.9,Credit Card,5/26/2024 5:00
7268,531583,374.23,PayPal,8/28/2023 13:55
7269,658082,823.88,Credit Card,4/28/2024 15:31
7270,23709,261.91,Credit Card,6/20/2024 18:28
7271,930953,776.47,Debit Card,2/15/2024 0:50
7272,835982,194.9,Credit Card,1/10/2024 6:20
7273,621165,219.97,Debit Card,10/3/2023 12:32
7274,845139,312.83,Debit Card,9/15/2023 11:30
7275,874585,679.41,Bank Transfer,5/18/2024 18:58
7276,138093,667.84,PayPal,11/30/2023 1:12
7277,519746,903.03,Credit Card,2/1/2024 21:10
7278,44400,803.99,Credit Card,10/7/2023 4:47
7279,226946,543.5,Credit Card,4/9/2024 0:39
7280,124358,904.92,Debit Card,2/7/2024 17:12
7281,681347,725.66,PayPal,9/28/2023 4:53
7282,15118,60.06,Bank Transfer,6/1/2024 13:40
7283,977185,294.6,Credit Card,4/4/2024 19:07
7284,806213,968.43,PayPal,7/2/2024 12:22
7285,122489,357.27,Credit Card,6/15/2024 7:18
7286,546298,752.93,Debit Card,8/4/2023 23:46
7287,89114,491.41,Bank Transfer,3/22/2024 7:12
7288,254255,184.72,Debit Card,4/1/2024 14:35
7289,923730,971.03,Credit Card,11/17/2023 14:07
7290,580120,653.9,PayPal,12/28/2023 3:28
7291,819015,663.49,Credit Card,10/26/2023 21:11
7292,139337,33.74,Debit Card,4/30/2024 7:28
7293,785518,50.97,Credit Card,10/10/2023 5:46
7294,293202,178.83,Bank Transfer,3/27/2024 18:42
7295,118216,686.95,Bank Transfer,6/16/2024 10:27
7296,759493,150.82,Debit Card,3/2/2024 6:19
7297,792650,869.47,Debit Card,12/11/2023 15:39
7298,302520,508.83,Credit Card,6/1/2024 10:17
7299,802226,665.83,Debit Card,12/31/2023 0:05
7300,165881,398.22,Credit Card,11/21/2023 15:03
7301,157200,776.11,PayPal,8/16/2023 5:02
7302,21498,558.21,Debit Card,10/26/2023 4:57
7303,576803,825.6,Bank Transfer,8/23/2023 12:57
7304,976984,984.67,Debit Card,7/11/2024 19:32
7305,611438,189.91,Debit Card,2/24/2024 7:50
7306,572424,590.13,PayPal,7/19/2024 20:22
7307,629540,536.64,Debit Card,1/4/2024 18:32
7308,31576,557.93,PayPal,10/22/2023 22:51
7309,979276,62.08,Credit Card,4/7/2024 2:56
7310,464460,754.56,Bank Transfer,5/4/2024 10:12
7311,463596,337.46,Bank Transfer,10/15/2023 6:27
7312,333381,803.03,PayPal,1/17/2024 23:56
7313,6879,77.46,PayPal,12/13/2023 15:34
7314,537614,443.58,Debit Card,11/28/2023 16:41
7315,117188,642.44,PayPal,8/19/2023 2:40
7316,684247,68.01,Debit Card,12/25/2023 16:49
7317,588410,377.85,Debit Card,4/11/2024 21:25
7318,430780,814.21,Debit Card,11/29/2023 23:55
7319,685062,82.64,Debit Card,9/18/2023 4:20
7320,778286,132.12,Debit Card,3/25/2024 7:17
7321,194880,494.64,Debit Card,2/1/2024 21:52
7322,985353,780.24,Bank Transfer,7/6/2024 19:35
7323,833708,500.05,PayPal,11/21/2023 11:52
7324,614447,477.95,Debit Card,10/16/2023 5:00
7325,669098,553.41,Credit Card,9/18/2023 3:01
7326,389728,374.55,Debit Card,11/20/2023 13:38
7327,557687,538.99,Debit Card,6/3/2024 17:58
7328,456098,218.82,Bank Transfer,4/4/2024 15:00
7329,566997,977.96,PayPal,3/14/2024 8:14
7330,902964,526.16,PayPal,4/3/2024 9:20
7331,239350,831.82,Credit Card,10/21/2023 15:30
7332,957563,560.22,Debit Card,5/3/2024 4:06
7333,415926,30.13,Credit Card,5/8/2024 14:10
7334,910929,269.36,Credit Card,7/6/2024 22:50
7335,750184,890.52,PayPal,10/27/2023 0:01
7336,692840,683.75,PayPal,6/15/2024 11:51
7337,142355,834.29,Bank Transfer,5/2/2024 17:48
7338,440111,528.56,PayPal,6/5/2024 2:01
7339,93943,336.17,Bank Transfer,9/4/2023 7:30
7340,509570,590.64,Credit Card,10/21/2023 22:17
7341,470622,166.66,Credit Card,3/29/2024 13:00
7342,629865,142.64,Bank Transfer,3/16/2024 8:45
7343,339732,602.35,Credit Card,3/8/2024 18:51
7344,359822,359.69,Debit Card,8/28/2023 13:26
7345,656399,995.81,Debit Card,8/8/2023 13:10
7346,106175,41.09,Debit Card,1/22/2024 21:10
7347,22706,987.69,Bank Transfer,5/30/2024 17:58
7348,720321,655.24,PayPal,4/21/2024 12:11
7349,523620,850.93,PayPal,4/24/2024 4:18
7350,920926,168.81,Credit Card,7/8/2024 3:09
7351,990524,176.7,Bank Transfer,7/19/2024 19:29
7352,712827,509.37,Bank Transfer,4/13/2024 10:09
7353,48629,305.01,Credit Card,4/15/2024 14:00
7354,465619,476.07,Bank Transfer,5/13/2024 19:31
7355,207971,912.09,Credit Card,6/6/2024 21:38
7356,753360,387.85,Credit Card,10/9/2023 6:26
7357,863387,404.16,Debit Card,12/7/2023 16:55
7358,839314,531.57,Credit Card,10/6/2023 22:24
7359,181450,548.87,PayPal,10/8/2023 3:58
7360,204723,799.85,PayPal,11/1/2023 5:04
7361,530998,477.99,Bank Transfer,1/4/2024 6:02
7362,498753,145.86,Credit Card,3/10/2024 21:15
7363,883658,338.84,PayPal,10/1/2023 23:55
7364,995662,783.36,Credit Card,11/10/2023 16:35
7365,500427,104.34,Credit Card,10/24/2023 12:45
7366,139896,927.46,Debit Card,7/2/2024 5:58
7367,622114,225.88,Credit Card,12/7/2023 13:54
7368,718574,986.02,Bank Transfer,6/14/2024 6:46
7369,378194,754.98,Bank Transfer,11/7/2023 9:00
7370,197721,838.55,Credit Card,10/25/2023 23:09
7371,505334,996.76,Debit Card,5/10/2024 0:09
7372,663327,629.89,Debit Card,6/3/2024 18:34
7373,258080,87.3,Debit Card,1/11/2024 15:36
7374,461672,405.18,Debit Card,12/2/2023 19:29
7375,133689,462.9,Credit Card,10/13/2023 2:23
7376,452702,49.28,PayPal,11/22/2023 1:57
7377,905317,982.6,Credit Card,11/1/2023 16:38
7378,592080,547.24,PayPal,12/29/2023 0:06
7379,189469,664.26,Debit Card,6/6/2024 8:27
7380,326278,435.01,Bank Transfer,9/23/2023 13:05
7381,522206,422.75,Debit Card,2/22/2024 16:46
7382,880365,996.62,Bank Transfer,7/1/2024 22:05
7383,498448,967.31,Credit Card,8/16/2023 2:41
7384,957689,609.52,Bank Transfer,4/3/2024 11:31
7385,598732,702.79,Bank Transfer,11/3/2023 23:22
7386,392697,335.75,Debit Card,8/1/2023 23:44
7387,545612,463.48,PayPal,3/22/2024 4:51
7388,189039,467.71,Bank Transfer,4/21/2024 10:39
7389,889464,987.73,PayPal,11/8/2023 2:34
7390,337917,892.92,Credit Card,10/20/2023 20:45
7391,790056,271.82,Credit Card,9/4/2023 14:48
7392,647740,659.88,Bank Transfer,3/3/2024 22:08
7393,26825,414.46,Debit Card,2/20/2024 5:12
7394,275391,670.38,Debit Card,9/7/2023 15:21
7395,246107,675.51,Debit Card,2/27/2024 11:06
7396,148992,773.74,Credit Card,11/23/2023 13:08
7397,960929,415.19,Credit Card,12/15/2023 5:07
7398,785208,559.58,Bank Transfer,9/16/2023 10:51
7399,550885,188.77,Credit Card,4/12/2024 16:21
7400,795125,989.07,Debit Card,5/28/2024 11:25
7401,156894,946.42,PayPal,3/31/2024 21:38
7402,995582,945.74,PayPal,1/22/2024 11:07
7403,204638,564.41,Debit Card,8/7/2023 0:59
7404,823147,121.55,PayPal,3/1/2024 18:53
7405,951841,241.13,Debit Card,7/24/2023 3:55
7406,705317,477.29,Debit Card,1/6/2024 3:58
7407,834696,603.29,Credit Card,6/21/2024 1:27
7408,57213,687.46,Debit Card,4/29/2024 4:18
7409,959981,89.07,Debit Card,8/31/2023 12:45
7410,154711,923.78,Bank Transfer,12/23/2023 20:49
7411,15095,256.41,PayPal,9/3/2023 8:01
7412,611578,489.02,PayPal,2/16/2024 2:39
7413,101619,521.26,PayPal,5/17/2024 8:59
7414,807598,779.25,Debit Card,10/8/2023 16:32
7415,131992,552.85,Credit Card,10/22/2023 10:24
7416,367013,841.15,PayPal,10/21/2023 15:40
7417,764716,336.81,Debit Card,11/23/2023 10:50
7418,303710,945.04,Bank Transfer,6/30/2024 5:20
7419,311148,827.35,Bank Transfer,6/1/2024 8:43
7420,739250,457.24,Credit Card,6/27/2024 12:24
7421,532519,461.59,Bank Transfer,1/13/2024 2:53
7422,427195,815.24,Bank Transfer,11/29/2023 17:46
7423,511806,700.27,Bank Transfer,3/11/2024 2:05
7424,248948,860.55,Bank Transfer,1/29/2024 6:48
7425,881722,545.05,PayPal,9/29/2023 23:30
7426,20412,372.43,Bank Transfer,4/22/2024 22:22
7427,241616,102.96,Bank Transfer,8/6/2023 22:32
7428,834518,114.78,PayPal,5/18/2024 14:20
7429,305617,405.25,Credit Card,11/25/2023 12:28
7430,312982,338.16,Debit Card,11/12/2023 10:21
7431,485477,871.82,Credit Card,8/5/2023 12:45
7432,470199,817.96,Credit Card,10/21/2023 9:50
7433,953196,971.19,PayPal,4/9/2024 8:18
7434,943495,488.04,Debit Card,7/29/2023 18:21
7435,380543,612.62,Bank Transfer,12/12/2023 3:28
7436,461190,188.17,Debit Card,3/17/2024 5:36
7437,725872,204.48,Debit Card,2/4/2024 15:56
7438,881474,967.04,PayPal,9/30/2023 20:06
7439,757683,629.8,Credit Card,12/15/2023 2:22
7440,924052,522.06,Bank Transfer,9/8/2023 4:12
7441,865225,323.67,Bank Transfer,4/28/2024 14:07
7442,342718,134.69,Credit Card,1/16/2024 19:07
7443,962623,416.48,Credit Card,12/17/2023 2:47
7444,998861,762.62,Bank Transfer,6/3/2024 7:28
7445,460141,455.01,PayPal,4/11/2024 17:33
7446,833011,233.31,Bank Transfer,12/25/2023 5:06
7447,436598,826.54,Debit Card,12/17/2023 0:07
7448,834969,419.32,PayPal,7/16/2024 14:02
7449,72191,307.31,Bank Transfer,8/15/2023 20:29
7450,601087,505.09,Bank Transfer,7/14/2024 7:32
7451,234776,743.69,Debit Card,3/10/2024 16:50
7452,889192,437.58,PayPal,3/20/2024 23:52
7453,539940,901.18,Credit Card,4/18/2024 19:06
7454,286813,861.83,Debit Card,7/28/2023 7:42
7455,296706,854.19,Bank Transfer,10/28/2023 0:44
7456,194313,480.97,Bank Transfer,7/25/2023 6:21
7457,984015,714.7,Bank Transfer,3/30/2024 11:12
7458,281331,202.2,Bank Transfer,8/22/2023 6:40
7459,870076,101.92,PayPal,3/7/2024 4:03
7460,669577,661.58,Debit Card,8/1/2023 12:18
7461,861331,248.29,Bank Transfer,9/26/2023 13:44
7462,469537,86.61,Debit Card,7/14/2024 4:52
7463,444456,736.5,Credit Card,11/20/2023 10:19
7464,530120,604.56,Debit Card,3/1/2024 7:37
7465,342940,526.14,Bank Transfer,4/9/2024 13:26
7466,63799,152.71,Bank Transfer,2/5/2024 7:15
7467,709879,979.57,Bank Transfer,4/1/2024 20:16
7468,517481,494.42,Credit Card,9/20/2023 17:02
7469,497289,109.45,Debit Card,12/26/2023 10:16
7470,636398,109.42,Credit Card,1/1/2024 11:37
7471,651779,448.95,Bank Transfer,5/7/2024 22:47
7472,736865,784.11,Debit Card,8/17/2023 4:53
7473,128968,188.37,PayPal,11/29/2023 6:25
7474,803230,419.66,Credit Card,3/24/2024 12:39
7475,75646,823.58,Credit Card,3/22/2024 11:56
7476,242501,391.14,Credit Card,2/27/2024 15:16
7477,181204,604.64,Bank Transfer,8/25/2023 2:54
7478,795256,172.43,PayPal,2/19/2024 5:28
7479,741129,98.58,Debit Card,11/21/2023 16:39
7480,317682,142.28,Credit Card,8/3/2023 20:48
7481,765404,682.76,Credit Card,7/27/2023 14:43
7482,718850,397.26,Debit Card,5/4/2024 10:15
7483,890214,763.66,Debit Card,5/13/2024 2:50
7484,918395,402.92,Debit Card,5/20/2024 5:21
7485,345250,895.92,PayPal,2/16/2024 20:26
7486,408406,926.27,Bank Transfer,7/23/2023 21:19
7487,223432,982.39,PayPal,10/7/2023 12:19
7488,257375,690.9,Credit Card,12/8/2023 21:56
7489,392087,595.03,PayPal,1/27/2024 2:57
7490,719521,968.48,PayPal,8/2/2023 16:44
7491,240840,909.84,Debit Card,10/14/2023 5:28
7492,917076,900.97,Bank Transfer,5/5/2024 5:21
7493,726118,190.48,Debit Card,4/25/2024 4:07
7494,4494,743,Debit Card,3/27/2024 6:01
7495,508967,816.98,Bank Transfer,8/15/2023 21:20
7496,140506,853.21,Bank Transfer,3/27/2024 21:04
7497,689097,192.39,Credit Card,1/23/2024 8:33
7498,509049,103.14,Debit Card,3/16/2024 4:56
7499,570848,127.54,Debit Card,1/27/2024 13:20
7500,461800,249.01,Credit Card,1/30/2024 9:37
7501,360855,581.81,Debit Card,3/2/2024 8:05
7502,75091,214.23,Credit Card,7/7/2024 16:54
7503,600071,68.83,Credit Card,6/27/2024 18:48
7504,521293,774.15,Bank Transfer,8/9/2023 22:07
7505,253159,64.77,Credit Card,6/29/2024 17:07
7506,645687,452.97,Credit Card,12/9/2023 0:05
7507,801340,84.1,Debit Card,8/12/2023 12:33
7508,822081,313.44,PayPal,12/24/2023 21:36
7509,256873,840.56,Credit Card,6/23/2024 7:03
7510,613032,781.59,Credit Card,1/25/2024 10:39
7511,328045,759.65,Bank Transfer,2/23/2024 21:38
7512,36232,345.38,Credit Card,11/5/2023 11:51
7513,58572,876.65,Debit Card,10/11/2023 6:03
7514,463336,703.76,Bank Transfer,12/12/2023 22:20
7515,833200,395.7,Bank Transfer,11/13/2023 11:26
7516,187576,271.11,PayPal,6/20/2024 0:35
7517,699341,593.34,Credit Card,11/1/2023 4:57
7518,840756,292.85,PayPal,11/25/2023 10:21
7519,306431,28.88,Credit Card,11/26/2023 18:56
7520,159669,960.67,PayPal,6/21/2024 15:00
7521,234521,71.36,PayPal,5/12/2024 18:56
7522,194191,509.4,Bank Transfer,8/12/2023 23:59
7523,364578,137.19,Debit Card,4/21/2024 20:43
7524,500927,74.37,PayPal,7/17/2024 21:11
7525,746655,850.44,Bank Transfer,5/28/2024 19:20
7526,474194,126.75,Debit Card,8/28/2023 5:15
7527,178618,961.79,Bank Transfer,8/2/2023 14:27
7528,920619,621.33,Debit Card,2/17/2024 2:09
7529,175138,370.35,PayPal,2/3/2024 19:16
7530,841956,634.58,Credit Card,4/19/2024 23:07
7531,860352,611.02,Bank Transfer,9/17/2023 23:30
7532,162512,782.72,PayPal,10/29/2023 6:11
7533,677447,456.06,Credit Card,4/25/2024 5:12
7534,932868,995.26,Debit Card,2/20/2024 20:58
7535,957706,379.24,Debit Card,12/25/2023 1:10
7536,556474,856,Debit Card,12/2/2023 0:25
7537,304080,299.11,PayPal,9/25/2023 16:54
7538,99155,255.19,Credit Card,1/28/2024 4:59
7539,284274,36.11,Bank Transfer,10/29/2023 8:01
7540,444155,213.09,Credit Card,3/22/2024 17:58
7541,658086,43.39,Debit Card,5/15/2024 16:41
7542,390737,548.18,PayPal,8/6/2023 0:27
7543,53739,283.17,Debit Card,2/24/2024 22:39
7544,37185,979.71,Credit Card,3/9/2024 14:52
7545,709074,343.98,Credit Card,11/24/2023 20:36
7546,977640,700.54,Credit Card,12/19/2023 16:05
7547,648204,841.88,Bank Transfer,5/16/2024 7:35
7548,672106,289.49,Credit Card,7/4/2024 16:52
7549,313837,400.86,PayPal,1/26/2024 17:11
7550,828531,286.25,Debit Card,7/1/2024 10:05
7551,952088,863.46,PayPal,11/11/2023 12:43
7552,622984,480.31,PayPal,6/19/2024 6:47
7553,642036,774.57,PayPal,5/11/2024 19:04
7554,677863,437.58,Debit Card,9/21/2023 8:48
7555,230038,478.63,Credit Card,4/17/2024 18:07
7556,200251,318.75,PayPal,12/11/2023 5:11
7557,540367,802.59,PayPal,3/13/2024 18:58
7558,487301,664.21,PayPal,2/15/2024 21:50
7559,384561,617.93,PayPal,6/8/2024 19:31
7560,641631,171.97,Bank Transfer,4/14/2024 10:37
7561,269282,958.58,Debit Card,6/13/2024 1:38
7562,22760,354.02,Debit Card,7/31/2023 6:53
7563,60993,201.51,Debit Card,4/11/2024 23:46
7564,17667,742.78,Bank Transfer,7/4/2024 16:44
