order_id,customer_id,product_id,quantity,total_amount,order_status,timestamp
8533,216501,537694,3,176.47,Shipped,11/2/2023 1:47
8534,539735,512599,2,431.63,Processing,2/23/2024 10:56
8535,467275,748059,3,1038.36,Delivered,9/23/2023 7:04
8536,594852,70394,3,897.48,Pending,6/7/2024 9:38
8537,972857,156276,5,2096.49,Shipped,9/1/2023 7:39
8538,458181,118495,1,286.36,Processing,4/15/2024 11:26
8539,738159,393780,5,1946.28,Shipped,2/26/2024 3:43
8540,180493,444421,1,16.45,Shipped,6/6/2024 16:43
8541,515128,55858,5,353.69,Pending,7/18/2024 10:01
8542,525042,735746,1,161.34,Delivered,1/3/2024 2:14
8543,268190,168344,2,943.32,Shipped,3/18/2024 22:37
8544,148273,935333,4,1874.56,Shipped,3/19/2024 10:56
8545,681337,325475,4,1724.09,Pending,8/7/2023 13:30
8546,692945,371006,1,447.19,Pending,10/8/2023 13:09
8547,85738,583906,1,242.3,Pending,5/16/2024 11:29
8548,458593,12227,5,910.75,Processing,6/19/2024 23:35
8549,953773,627369,2,46.15,Delivered,11/27/2023 5:51
8550,987986,647219,2,342.68,Shipped,10/23/2023 20:11
8551,610581,42522,5,2120.35,Delivered,1/4/2024 9:07
8552,647788,587051,5,1233.06,Processing,10/7/2023 8:42
8553,723771,946942,4,1938.55,Shipped,10/10/2023 6:25
8554,892112,747038,2,231.52,Delivered,7/18/2024 9:15
8555,770144,182989,1,121.69,Shipped,8/3/2023 0:49
8556,36513,983567,1,103.68,Pending,4/2/2024 0:19
8557,825642,657716,5,1465.88,Processing,10/8/2023 21:48
8558,447716,328142,3,400.11,Pending,4/19/2024 2:14
8559,202571,896629,3,1406.11,Processing,1/5/2024 6:54
8560,331875,670279,5,692.24,Delivered,12/10/2023 12:32
8561,395574,396189,5,1624.04,Delivered,8/25/2023 11:02
8562,328611,22463,5,976.89,Delivered,6/30/2024 1:27
8563,10717,31027,2,464.47,Shipped,7/1/2024 1:53
8564,734864,638914,3,1047.37,Pending,5/7/2024 20:09
8565,528015,408628,2,535.19,Pending,6/5/2024 4:02
8566,459356,338699,1,399.85,Pending,9/27/2023 9:30
8567,727168,795318,1,156.31,Delivered,4/27/2024 5:53
8568,720785,571335,3,275.13,Processing,5/21/2024 21:08
8569,42442,923500,1,409.2,Shipped,6/23/2024 1:43
8570,879910,516806,3,945.17,Processing,10/13/2023 7:32
8571,771665,315189,5,945.14,Processing,1/10/2024 23:09
8572,50882,949782,1,202.46,Processing,11/28/2023 18:09
8573,536485,318469,2,268.08,Pending,10/19/2023 9:02
8574,229155,971720,4,613.68,Pending,7/13/2024 6:02
8575,793849,124660,4,1291.1,Processing,7/26/2023 6:09
8576,658895,361881,5,397.22,Delivered,12/30/2023 12:58
8577,464373,835546,5,765.38,Shipped,11/15/2023 2:22
8578,269531,745928,5,1426.79,Processing,1/25/2024 6:51
8579,948671,450973,1,247.69,Delivered,1/29/2024 23:51
8580,944212,199563,2,346.59,Processing,5/6/2024 15:07
8581,861005,153176,4,423.72,Pending,8/11/2023 20:39
8582,70430,949012,2,997.82,Processing,5/24/2024 16:33
8583,323990,912947,5,459.56,Delivered,6/4/2024 16:45
8584,114342,853287,4,493.12,Delivered,3/15/2024 17:39
8585,283671,885199,4,1489.46,Pending,11/13/2023 10:11
8586,662003,584665,2,181.4,Shipped,12/28/2023 6:13
8587,49540,846129,3,1498.51,Delivered,6/14/2024 3:40
8588,79598,468051,4,187.96,Pending,9/9/2023 16:42
8589,95682,536499,1,319.84,Delivered,7/5/2024 9:03
8590,364733,597864,5,2090.05,Pending,11/7/2023 14:20
8591,491053,395499,2,292.32,Pending,9/8/2023 14:23
8592,473146,122220,4,1048.96,Processing,9/21/2023 10:25
8593,139468,479100,5,420.41,Shipped,8/18/2023 4:23
8594,9651,167253,5,1151.77,Processing,12/14/2023 17:20
8595,762250,839046,1,450.15,Delivered,2/27/2024 15:46
8596,863232,183093,1,457.59,Shipped,4/11/2024 5:57
8597,68394,29249,4,1636,Processing,5/29/2024 20:28
8598,577501,500342,4,220.84,Delivered,4/9/2024 7:59
8599,711661,26964,3,1267.1,Pending,10/3/2023 0:39
8600,455390,707194,5,1690.87,Shipped,12/18/2023 13:12
8601,751276,235651,5,2307.33,Processing,12/24/2023 13:24
8602,399067,872533,2,297.28,Pending,12/20/2023 13:34
8603,408872,312253,5,654.48,Delivered,9/25/2023 7:58
8604,768985,91655,3,769.83,Shipped,10/29/2023 6:14
8605,823699,67282,1,426.73,Processing,6/14/2024 21:33
8606,715699,23891,4,671.84,Shipped,12/15/2023 18:59
8607,102326,95690,4,1485.88,Shipped,5/18/2024 2:58
8608,271619,129591,4,1349.87,Pending,9/8/2023 4:22
8609,796268,848067,2,399.96,Processing,9/4/2023 20:37
8610,887537,152921,4,1285.69,Shipped,8/19/2023 13:35
8611,754013,789535,1,362.51,Delivered,9/15/2023 2:26
8612,136021,181060,3,620.72,Shipped,7/12/2024 23:55
8613,331450,328478,2,854.59,Processing,1/21/2024 1:23
8614,15630,362331,3,586.34,Processing,12/15/2023 11:17
8615,298042,371630,2,116.03,Delivered,3/12/2024 18:38
8616,944800,618488,3,370.94,Pending,6/11/2024 1:12
8617,406262,415316,1,453.77,Processing,12/23/2023 9:32
8618,773552,871030,4,1298.49,Processing,2/6/2024 7:05
8619,612875,594070,2,227.12,Processing,3/29/2024 2:18
8620,462698,735405,4,1389.04,Shipped,6/13/2024 15:15
8621,379730,136089,3,526.93,Shipped,9/11/2023 9:18
8622,434988,125634,4,1056.93,Shipped,4/17/2024 13:37
8623,772243,209361,3,1171.03,Processing,5/31/2024 15:49
8624,840934,155670,2,893.27,Shipped,10/12/2023 21:55
8625,255711,256155,4,1908.45,Processing,11/29/2023 8:20
8626,286432,920098,5,1255.77,Processing,11/6/2023 22:40
8627,234753,66846,5,2404.68,Pending,10/28/2023 17:29
8628,37061,922676,3,265.03,Shipped,3/23/2024 1:56
8629,116895,293898,1,269.54,Processing,12/30/2023 9:21
8630,704920,397659,3,121.95,Pending,4/19/2024 0:44
8631,169135,258206,3,1128.8,Processing,9/6/2023 5:29
8632,831536,315138,5,1975.74,Pending,11/3/2023 0:43
8633,425043,545345,1,19.22,Processing,3/19/2024 14:33
8634,51818,724883,2,265.71,Pending,3/20/2024 12:10
8635,689266,722577,2,342.95,Shipped,7/23/2023 12:31
8636,799924,662383,4,199.2,Pending,12/16/2023 13:31
8637,749944,628333,1,22.52,Delivered,9/26/2023 15:39
8638,358580,150996,5,2234.26,Delivered,8/11/2023 17:42
8639,110364,911219,2,550.93,Delivered,12/3/2023 15:02
8640,688505,799276,4,808.08,Pending,11/24/2023 11:54
8641,893082,650711,5,175.15,Shipped,1/27/2024 6:57
8642,978101,661461,1,76.93,Delivered,12/5/2023 0:41
8643,779260,216414,2,539,Delivered,4/1/2024 12:30
8644,444711,438750,3,429.11,Processing,4/17/2024 20:43
8645,560274,199941,2,566.67,Delivered,4/23/2024 15:32
8646,342115,924638,5,1552.13,Delivered,4/27/2024 5:40
8647,375835,526002,1,222.65,Delivered,10/15/2023 12:00
8648,996109,281268,1,304.31,Delivered,11/9/2023 20:31
8649,703125,340520,1,469.48,Pending,12/27/2023 2:56
8650,267458,703721,2,115.49,Delivered,4/22/2024 23:48
8651,940225,385322,2,496.64,Pending,2/27/2024 19:29
8652,533314,56002,2,855.42,Shipped,5/24/2024 11:16
8653,395544,663714,2,94.52,Shipped,7/30/2023 20:29
8654,550300,273579,1,249.8,Delivered,2/7/2024 5:52
8655,463724,674737,2,788.7,Processing,4/29/2024 18:16
8656,832685,90173,4,1552.4,Processing,7/4/2024 13:24
8657,511670,337044,3,718.84,Shipped,12/23/2023 5:29
8658,609174,611261,3,1471.91,Pending,10/19/2023 4:50
8659,586869,198366,4,1700.49,Pending,1/4/2024 6:06
8660,969854,677789,3,1188.71,Processing,6/1/2024 1:01
8661,315545,33738,4,725.35,Shipped,7/14/2024 0:10
8662,493021,477119,5,118.45,Shipped,4/17/2024 19:05
8663,121981,841708,5,368.88,Shipped,5/6/2024 6:21
8664,121162,752547,2,857.14,Shipped,9/7/2023 17:15
8665,431974,813659,5,2315.68,Delivered,10/31/2023 7:08
8666,882968,784584,4,196.99,Processing,7/19/2024 5:51
8667,669396,213025,3,1039.41,Processing,5/20/2024 12:51
8668,108852,412401,3,966.89,Processing,7/5/2024 4:32
8669,28371,804480,4,1290.95,Shipped,9/18/2023 18:09
8670,982719,780747,4,1259.21,Processing,4/28/2024 3:51
8671,134443,874600,3,1229.4,Pending,6/7/2024 9:34
8672,533756,609838,3,1025.77,Processing,10/13/2023 20:45
8673,80488,812994,5,698.71,Delivered,5/2/2024 6:50
8674,76004,992766,1,328.84,Shipped,12/28/2023 15:57
8675,589378,842938,3,159.41,Processing,7/31/2023 13:44
8676,208267,2617,3,412.74,Processing,4/16/2024 17:04
8677,843101,547592,3,457.32,Processing,1/25/2024 14:12
8678,377724,826427,4,537.22,Delivered,2/1/2024 5:11
8679,219036,222635,2,654.5,Pending,11/30/2023 13:42
8680,479705,650119,3,312.38,Processing,12/6/2023 1:43
8681,957007,350533,4,62.94,Processing,7/31/2023 2:16
8682,642296,136310,4,1363.69,Pending,3/13/2024 22:06
8683,866202,824989,1,483.35,Pending,10/25/2023 21:44
8684,783397,446188,3,966.09,Shipped,4/3/2024 8:08
8685,837239,534198,4,1759.13,Delivered,6/3/2024 23:49
8686,913442,49318,4,1489.12,Shipped,5/19/2024 8:36
8687,61871,394088,3,1417.01,Pending,7/8/2024 10:20
8688,5148,866126,5,946.98,Shipped,4/20/2024 8:09
8689,33259,845542,2,528.15,Shipped,1/28/2024 17:00
8690,344893,384172,3,1460.56,Shipped,3/9/2024 23:51
8691,507239,669650,3,1382.33,Shipped,4/20/2024 5:43
8692,94028,517327,4,1116.31,Shipped,3/25/2024 5:03
8693,438835,844142,3,788.76,Processing,10/29/2023 2:47
8694,985126,327068,3,1050.96,Processing,3/14/2024 8:17
8695,266872,306551,3,581.16,Processing,9/10/2023 2:12
8696,246476,227901,3,1440.77,Pending,1/12/2024 8:18
8697,291347,579001,5,1512.18,Processing,5/4/2024 20:34
8698,752593,943028,1,490.85,Pending,5/11/2024 13:27
8699,692550,169215,3,1127.68,Pending,11/10/2023 22:28
8700,347800,874118,1,39.89,Shipped,1/21/2024 11:34
8701,981836,55975,3,1261.03,Processing,12/22/2023 0:11
8702,812042,539963,3,511.65,Delivered,10/9/2023 22:34
8703,663627,914214,5,344.11,Processing,11/9/2023 22:02
8704,577811,866057,2,530.8,Delivered,4/4/2024 4:21
8705,448960,175365,1,173.74,Processing,7/7/2024 23:41
8706,858323,318381,1,418.04,Processing,6/18/2024 7:33
8707,151818,280342,1,142.08,Delivered,5/9/2024 15:15
8708,96655,813305,4,75.02,Processing,9/9/2023 18:04
8709,991464,181084,5,254.34,Pending,3/23/2024 16:56
8710,674652,514343,2,26.87,Processing,8/20/2023 1:02
8711,576497,2741,2,188.91,Pending,9/19/2023 20:27
8712,754983,491098,2,489.75,Shipped,12/7/2023 10:36
8713,859198,837265,2,790.6,Processing,8/9/2023 14:30
8714,629323,515972,3,86.36,Shipped,5/21/2024 0:16
8715,683664,546285,4,1004.27,Processing,8/9/2023 0:51
8716,338441,115283,3,898.78,Delivered,4/20/2024 18:14
8717,405261,136207,5,457,Pending,12/29/2023 14:55
8718,342386,911621,1,415.39,Delivered,6/23/2024 16:46
8719,485616,228717,4,1150.47,Pending,2/16/2024 20:16
8720,241369,979981,3,1260.45,Processing,7/29/2023 5:24
8721,728110,460794,1,279.96,Pending,9/3/2023 12:48
8722,835146,314377,5,394.74,Processing,4/7/2024 0:08
8723,296570,750703,2,889.34,Processing,11/12/2023 9:22
8724,750048,772770,3,1278.45,Processing,10/23/2023 4:08
8725,939045,232703,1,258.15,Shipped,8/18/2023 2:18
8726,386169,756660,1,169.23,Processing,10/3/2023 1:01
8727,776586,598929,4,1260.85,Shipped,3/18/2024 21:22
8728,757926,651938,3,95.76,Shipped,6/8/2024 1:45
8729,669894,379843,2,497.66,Processing,2/7/2024 5:47
8730,701377,786620,5,1781.74,Shipped,8/21/2023 11:00
8731,257604,355438,1,424.54,Pending,8/28/2023 20:38
8732,352623,178550,2,193.16,Shipped,6/2/2024 16:14
8733,742754,521095,4,1014.2,Delivered,9/23/2023 7:44
8734,532233,685033,3,1201.99,Delivered,4/11/2024 20:13
8735,132732,490814,5,2279.6,Pending,9/8/2023 21:15
8736,545180,139184,2,782.41,Pending,3/18/2024 13:15
8737,314260,866132,3,944.22,Pending,8/23/2023 10:54
8738,218513,451031,2,332.78,Pending,12/26/2023 19:33
8739,889334,218756,1,296.27,Delivered,11/10/2023 19:56
8740,160283,532946,2,737.77,Pending,7/1/2024 2:06
8741,424908,49074,1,76.1,Delivered,3/9/2024 19:42
8742,982518,109427,5,1166.25,Shipped,6/11/2024 8:23
8743,145995,390711,1,332.11,Processing,5/8/2024 4:40
8744,941875,235430,3,1455.2,Pending,10/5/2023 6:09
8745,572241,888009,2,750.43,Shipped,8/27/2023 11:36
8746,653247,705316,3,1121.2,Processing,3/18/2024 4:43
8747,489285,652162,2,125.62,Shipped,1/13/2024 7:37
8748,205886,242108,4,735.9,Pending,5/6/2024 9:48
8749,886535,954014,5,1986.17,Delivered,12/22/2023 2:10
8750,493814,423423,1,454.44,Delivered,8/3/2023 17:08
8751,536930,424981,5,1241,Delivered,4/28/2024 12:38
8752,242588,623053,4,1707.21,Pending,6/9/2024 1:12
8753,839444,600439,2,693.17,Delivered,2/10/2024 12:37
8754,897641,699864,3,452.06,Shipped,1/20/2024 1:32
8755,373929,266485,3,523.91,Pending,6/19/2024 23:24
8756,919070,475504,1,239.52,Processing,11/24/2023 12:45
8757,238272,476762,2,304.87,Delivered,5/1/2024 12:00
8758,105529,48895,5,2442.26,Delivered,6/13/2024 2:16
8759,325254,118143,4,1897.54,Pending,9/28/2023 19:22
8760,968668,20954,3,495.14,Delivered,4/4/2024 20:17
8761,972726,252177,4,1756.44,Pending,10/10/2023 16:30
8762,154702,971735,1,140.02,Shipped,10/15/2023 22:31
8763,503815,130188,4,1593.87,Shipped,9/27/2023 4:49
8764,508788,642504,4,1745.59,Shipped,3/10/2024 5:56
8765,854359,438473,4,412.99,Shipped,5/16/2024 18:43
8766,551198,822079,1,34.1,Delivered,6/16/2024 10:52
8767,262411,459991,4,519.93,Delivered,5/9/2024 3:29
8768,125070,726056,2,646.59,Pending,4/14/2024 14:55
8769,20908,987221,4,384.92,Processing,1/14/2024 10:20
8770,477938,683033,1,84.18,Pending,1/5/2024 4:12
8771,867602,775304,5,1188.11,Delivered,11/3/2023 8:27
8772,716066,252749,3,916.11,Pending,12/1/2023 11:25
8773,240080,454208,2,807.29,Processing,6/17/2024 7:48
8774,641205,613369,1,287.85,Delivered,4/7/2024 17:59
8775,127520,432875,5,1781.02,Delivered,7/10/2024 1:36
8776,217027,702997,5,2164.79,Processing,8/28/2023 12:01
8777,143923,230131,5,805.29,Shipped,2/28/2024 5:38
8778,502648,106166,2,575.26,Pending,4/5/2024 5:29
8779,506539,628591,1,195.06,Delivered,8/8/2023 9:10
8780,82095,298658,3,537.87,Delivered,12/5/2023 15:57
8781,295606,585523,1,439.71,Processing,12/9/2023 8:21
8782,556702,314994,1,464.09,Pending,4/18/2024 18:46
8783,176568,170848,3,1140.77,Pending,12/20/2023 2:12
8784,91039,771385,2,31.89,Delivered,3/10/2024 20:09
8785,463257,355823,2,829.93,Shipped,2/2/2024 20:10
8786,405416,306989,5,2309.45,Processing,3/25/2024 10:49
8787,10139,341074,5,897.27,Shipped,12/26/2023 2:39
8788,553761,518596,3,1330.51,Shipped,4/25/2024 8:12
8789,346415,163437,3,1317.87,Pending,10/30/2023 6:03
8790,625540,904880,5,70.13,Pending,4/3/2024 7:34
8791,295807,346544,1,205.89,Processing,8/27/2023 11:44
8792,466056,99017,3,1184.03,Processing,11/27/2023 11:13
8793,410141,386932,4,1330.89,Pending,6/26/2024 0:55
8794,568425,566353,5,2232.83,Pending,11/11/2023 2:47
8795,489072,263385,5,1510.34,Delivered,4/5/2024 3:04
8796,13374,811469,4,486.98,Shipped,8/6/2023 16:41
8797,839394,489766,2,185.99,Delivered,12/9/2023 23:01
8798,996654,339259,2,956.34,Processing,9/8/2023 11:02
8799,133362,262008,2,200.17,Shipped,7/18/2024 9:21
8800,494296,762654,5,61.14,Delivered,10/1/2023 0:56
8801,880927,543814,5,1827.84,Processing,4/16/2024 19:07
8802,754002,434228,1,52.51,Processing,4/16/2024 0:46
8803,893062,766226,2,658.13,Shipped,11/16/2023 17:29
8804,610710,726242,4,1728.79,Shipped,5/18/2024 13:23
8805,480216,669820,5,2479.17,Shipped,6/20/2024 3:46
8806,911561,369441,3,1454.22,Pending,3/20/2024 16:44
8807,348911,342590,1,425.4,Pending,11/1/2023 4:26
8808,536728,686769,2,688,Shipped,12/31/2023 10:01
8809,2443,582897,5,1964.48,Pending,6/23/2024 3:25
8810,488074,128746,4,1819.1,Processing,8/25/2023 9:41
8811,77074,607638,1,445.91,Pending,7/31/2023 16:52
8812,89866,743048,3,772.16,Delivered,3/25/2024 8:58
8813,151676,817333,2,876.21,Shipped,7/26/2023 16:49
8814,158591,208228,2,150.18,Shipped,9/8/2023 13:38
8815,940160,222875,2,397.44,Shipped,4/29/2024 15:20
8816,498947,955297,4,1982.62,Shipped,2/15/2024 0:30
8817,817906,866137,5,324.47,Pending,5/26/2024 17:18
8818,767062,47784,3,1239.27,Pending,4/9/2024 7:58
8819,768075,710763,3,491.69,Delivered,5/28/2024 16:13
8820,722821,748253,3,402.7,Pending,2/20/2024 6:02
8821,752425,864225,4,489.89,Processing,3/15/2024 9:57
8822,919891,714078,3,1428.55,Delivered,1/11/2024 15:29
8823,685324,635074,1,400.31,Delivered,12/16/2023 23:12
8824,563229,734410,3,1303.88,Processing,3/6/2024 7:17
8825,610176,847672,1,117.48,Shipped,7/11/2024 21:00
8826,347376,887810,2,434.91,Delivered,4/1/2024 13:25
8827,92895,109911,4,461.65,Shipped,3/28/2024 10:35
8828,179142,891444,2,634.8,Processing,10/8/2023 19:39
8829,65213,705721,2,183.59,Processing,5/8/2024 18:58
8830,402181,299682,2,614.6,Pending,9/15/2023 18:10
8831,196148,286221,3,520.31,Pending,3/10/2024 18:54
8832,980537,103540,5,521.06,Pending,7/18/2024 10:22
8833,750365,552231,5,899.26,Delivered,12/20/2023 0:12
8834,81806,773564,4,944.28,Shipped,4/28/2024 20:28
8835,243006,252694,2,101.7,Pending,2/20/2024 2:09
8836,867152,908933,3,1098,Delivered,12/15/2023 8:56
8837,711549,964574,3,600.53,Shipped,12/8/2023 14:44
8838,573053,949476,3,500.76,Processing,1/3/2024 5:06
8839,713937,9305,2,216.91,Shipped,10/25/2023 8:09
8840,945675,233918,4,1860.48,Pending,12/17/2023 9:38
8841,750975,210928,5,1236.11,Delivered,2/17/2024 22:48
8842,307439,902766,3,1328.87,Delivered,3/24/2024 19:23
8843,835543,617255,5,508.1,Shipped,7/22/2023 23:19
8844,113987,371301,2,466.1,Pending,10/13/2023 7:44
8845,237289,7613,3,480.8,Processing,5/6/2024 8:11
8846,431977,270085,3,650.91,Delivered,6/16/2024 2:15
8847,347285,455376,4,727.08,Processing,1/21/2024 6:03
8848,134675,550999,2,701.82,Shipped,11/14/2023 0:42
8849,88920,431901,4,800.85,Pending,3/4/2024 7:23
8850,82144,535949,4,682.51,Pending,2/3/2024 18:32
8851,878366,120024,3,1242.36,Delivered,8/3/2023 7:42
8852,596858,350401,5,1602.9,Delivered,1/7/2024 23:33
8853,683847,430788,2,144.63,Delivered,1/28/2024 18:56
8854,248596,600404,4,1610.43,Delivered,3/15/2024 11:51
8855,968058,473172,5,1195.58,Pending,12/29/2023 9:33
8856,277500,979844,2,924.02,Delivered,9/16/2023 13:36
8857,231480,169862,5,747.13,Processing,8/9/2023 19:01
8858,831985,815570,5,2277.01,Pending,3/3/2024 7:13
8859,586847,944492,1,454.83,Shipped,1/18/2024 7:04
8860,199277,179984,1,30.11,Processing,5/19/2024 21:00
8861,264168,210615,2,772.92,Processing,10/24/2023 18:14
8862,469121,111274,2,912.24,Shipped,1/24/2024 8:06
8863,871916,796048,5,2188.99,Delivered,3/1/2024 7:34
8864,193345,773983,1,178.06,Delivered,2/28/2024 23:07
8865,751836,344829,3,545.54,Processing,6/3/2024 21:13
8866,434147,182777,2,769.41,Pending,1/19/2024 9:08
8867,917591,949074,3,1259.65,Delivered,3/28/2024 21:32
8868,214283,216135,5,1999.14,Processing,2/8/2024 17:03
8869,988664,915935,5,1607.54,Shipped,11/20/2023 14:00
8870,464406,488640,2,821.06,Processing,4/5/2024 11:42
8871,991550,886035,1,185.72,Delivered,2/19/2024 21:47
8872,147482,939195,3,80.41,Shipped,2/6/2024 1:02
8873,406765,123732,5,965.32,Processing,7/10/2024 11:07
8874,569879,87666,2,55.9,Delivered,10/27/2023 9:08
8875,278770,102279,5,1127.82,Pending,6/3/2024 7:50
8876,200126,626315,2,418.93,Pending,9/22/2023 21:38
8877,960907,662147,4,444.64,Delivered,7/23/2023 4:57
8878,60051,16455,5,457.48,Pending,8/2/2023 13:02
8879,272609,911473,5,229.52,Shipped,10/4/2023 2:22
8880,499760,440087,2,132.5,Pending,2/22/2024 14:39
8881,865459,273298,1,189.78,Pending,8/9/2023 15:28
8882,952909,334581,1,455.43,Pending,5/8/2024 16:14
8883,215746,317905,4,173.54,Pending,2/22/2024 14:03
8884,743766,957845,1,51.78,Delivered,7/19/2024 2:56
8885,3965,151282,1,405.87,Delivered,7/19/2024 3:31
8886,693924,85428,5,1884.11,Pending,10/5/2023 0:09
8887,18075,943850,5,2254.44,Processing,3/16/2024 10:52
8888,349664,3151,3,43.89,Processing,7/9/2024 7:31
8889,687984,50697,5,2272.47,Delivered,10/5/2023 13:45
8890,755540,282811,4,1645.06,Processing,6/2/2024 14:12
8891,15739,961654,5,1573.62,Delivered,5/5/2024 19:27
8892,240417,445244,4,881.84,Delivered,11/18/2023 23:07
8893,453209,392434,3,908.67,Shipped,6/17/2024 6:52
8894,692124,164114,2,371.6,Shipped,5/11/2024 6:30
8895,396106,359792,2,34.97,Pending,5/11/2024 20:54
8896,675393,717801,2,573.74,Shipped,11/1/2023 1:04
8897,434236,175837,4,1142.95,Shipped,11/10/2023 20:45
8898,673380,368498,5,1211.8,Pending,3/18/2024 4:33
8899,214663,193369,4,650.36,Processing,3/17/2024 14:52
8900,135688,43473,3,122.07,Processing,1/1/2024 2:18
8901,829546,365704,1,192.69,Processing,9/14/2023 21:52
8902,281552,631114,4,1589.91,Shipped,1/22/2024 16:21
8903,629870,134781,3,1488.97,Processing,12/29/2023 4:31
8904,797578,983659,4,1040.38,Shipped,2/2/2024 3:37
8905,472298,638950,4,1028.87,Delivered,7/22/2023 21:58
8906,48177,10598,2,439.36,Pending,2/27/2024 19:41
8907,808224,99588,4,245.76,Processing,6/20/2024 9:52
8908,353965,414149,1,249.37,Pending,9/7/2023 21:30
8909,83823,316890,5,699.15,Delivered,3/13/2024 20:03
8910,119426,545956,1,137.42,Shipped,6/25/2024 3:34
8911,46930,836610,1,383.89,Shipped,11/3/2023 11:55
8912,285073,314203,4,194.53,Delivered,7/7/2024 8:22
8913,874316,249244,5,928.51,Pending,4/18/2024 20:56
8914,42013,97361,3,326.34,Processing,9/14/2023 15:58
8915,806933,224223,5,405.93,Delivered,1/11/2024 9:16
8916,988711,822695,3,576.6,Processing,12/23/2023 19:59
8917,192229,286804,5,2316.37,Processing,11/29/2023 1:35
8918,767738,119966,5,1236.42,Delivered,7/24/2023 19:50
8919,24916,723770,4,1747.14,Delivered,10/3/2023 7:11
8920,836026,480630,4,1901.43,Processing,5/3/2024 23:37
8921,614676,185913,4,221.98,Processing,11/9/2023 20:07
8922,441264,518189,3,818.15,Delivered,11/26/2023 5:38
8923,433985,990063,3,1362.43,Delivered,7/5/2024 21:04
8924,737072,297271,4,1520.14,Delivered,4/16/2024 4:50
8925,234791,842520,1,394.73,Processing,12/29/2023 6:15
8926,180627,191075,4,1617.26,Processing,10/23/2023 11:33
8927,480171,872417,4,1880.24,Shipped,4/9/2024 4:10
8928,110980,301102,2,347.11,Delivered,2/13/2024 3:21
8929,546546,494429,2,340.03,Processing,4/28/2024 4:15
8930,457284,149768,2,903.74,Processing,3/25/2024 16:51
8931,196940,499295,2,45.42,Shipped,5/28/2024 2:28
8932,841043,953061,4,1550.73,Shipped,10/13/2023 21:43
8933,443057,30913,2,574.16,Delivered,12/1/2023 4:03
8934,7942,517955,4,1534.63,Processing,5/18/2024 22:30
8935,139368,636532,5,887.9,Shipped,2/14/2024 5:36
8936,235984,706631,4,1069.84,Pending,1/23/2024 1:51
8937,91359,864341,4,1044.69,Processing,7/11/2024 2:17
8938,616335,551397,4,765.62,Pending,4/29/2024 8:26
8939,773171,512883,2,986.98,Delivered,8/7/2023 20:09
8940,712366,20964,2,43.42,Processing,5/20/2024 1:51
8941,805126,580947,3,1418.04,Shipped,6/4/2024 13:08
8942,925800,847864,3,66.44,Processing,11/19/2023 13:33
8943,565589,708155,2,47.35,Pending,8/24/2023 3:48
8944,378075,918094,1,399.13,Delivered,8/19/2023 13:06
8945,190708,179382,4,1861.79,Delivered,12/18/2023 9:03
8946,189630,90071,1,426.73,Pending,5/18/2024 2:22
8947,263814,536263,2,666.45,Pending,3/13/2024 1:41
8948,994733,491361,4,376.45,Processing,7/2/2024 4:03
8949,334246,227784,4,328.42,Delivered,7/18/2024 16:18
8950,857635,441129,3,1333.46,Pending,12/5/2023 21:27
8951,301833,654769,5,1008.19,Delivered,11/18/2023 11:36
8952,841099,237605,4,1880.55,Processing,9/27/2023 20:53
8953,897838,911532,2,198.73,Delivered,6/27/2024 13:13
8954,792120,75415,1,242.31,Delivered,8/17/2023 2:44
8955,191629,847245,1,249.23,Processing,4/22/2024 14:25
8956,791984,507596,4,554.22,Delivered,7/22/2023 19:34
8957,939016,396201,1,417.03,Pending,10/30/2023 23:58
8958,891599,834981,2,593.52,Processing,8/15/2023 20:55
8959,700585,710251,3,94.57,Delivered,8/24/2023 6:25
8960,789007,364279,1,376.13,Processing,6/3/2024 6:31
8961,158112,520191,2,419.65,Processing,1/13/2024 7:19
8962,81023,363227,4,286.77,Pending,9/6/2023 17:08
8963,507446,925503,2,610.74,Processing,10/22/2023 15:54
8964,485271,97941,4,1778.1,Delivered,2/11/2024 19:41
8965,843326,397389,3,487.45,Processing,9/29/2023 22:19
8966,179826,615638,5,1721,Delivered,8/24/2023 10:52
8967,341642,419985,3,404.12,Shipped,5/27/2024 18:50
8968,278108,870671,3,350.88,Shipped,8/6/2023 12:06
8969,117631,162508,2,539.13,Pending,1/13/2024 18:03
8970,304963,785402,2,254.03,Processing,3/25/2024 17:46
8971,209646,590323,2,300.65,Processing,4/2/2024 19:22
8972,216181,66435,4,613.15,Delivered,11/23/2023 22:35
8973,649307,795857,3,133.06,Pending,7/3/2024 20:41
8974,904295,309122,3,1313.67,Processing,9/18/2023 21:11
8975,20751,871694,4,994.64,Delivered,11/12/2023 8:59
8976,830741,21855,4,250.78,Delivered,5/14/2024 11:04
8977,350105,362632,2,633.14,Delivered,8/25/2023 6:29
8978,654372,448638,1,230.44,Shipped,11/30/2023 3:06
8979,700259,659315,3,832.94,Pending,2/10/2024 9:42
8980,212246,457424,5,2280.32,Processing,12/5/2023 4:20
8981,487870,930811,1,26.64,Shipped,3/7/2024 21:08
8982,800372,475440,4,812.16,Processing,8/6/2023 16:57
8983,980849,878472,2,53.76,Delivered,3/10/2024 8:24
8984,652689,32952,5,1468.63,Delivered,11/14/2023 12:07
8985,156236,197278,1,188.97,Shipped,2/4/2024 16:51
