order_item_id,order_id,product_id,quantity,unit_price
7522,280,600,4,67.68
7523,434,170,3,16.1
7524,480,533,5,41.19
7525,910,707,4,93.05
7526,252,600,2,71.7
7527,393,113,4,55.57
7528,711,447,3,95.51
7529,205,947,5,59.09
7530,833,425,2,39.83
7531,310,737,1,26.19
7532,593,141,1,85.45
7533,48,557,5,35.53
7534,627,554,1,16.58
7535,684,22,3,55.56
7536,408,398,3,60.5
7537,555,149,5,73.61
7538,511,890,3,83.07
7539,796,645,3,16.3
7540,57,875,4,58.13
7541,758,241,4,44.78
7542,461,763,1,34.66
7543,66,9,4,36.6
7544,675,716,1,85.13
7545,127,737,4,64.52
7546,410,530,5,72.42
7547,385,262,1,43.17
7548,959,901,1,43.27
7549,582,996,1,69.07
7550,496,11,3,20.56
7551,878,495,5,62.37
7552,149,979,5,80.16
7553,282,944,4,21.64
7554,775,279,4,83.11
7555,322,89,3,44.35
7556,335,396,4,28.67
7557,243,724,2,22.36
7558,315,765,2,95.3
7559,246,449,4,30.77
7560,463,266,1,52.11
7561,800,817,5,13.69
7562,844,987,4,98.49
7563,624,739,5,26.4
7564,847,900,3,13.57
7565,7,23,4,45.81
7566,280,646,1,29.25
7567,201,38,1,86.55
7568,9,72,4,25.64
7569,149,433,4,19.3
7570,384,129,3,77.83
7571,90,103,4,50.37
7572,314,991,1,14.23
7573,597,217,1,81.04
7574,190,272,1,20.01
7575,711,302,1,33.76
7576,263,630,4,62.25
7577,304,536,4,44.75
7578,102,524,1,39.37
7579,906,533,3,84.73
7580,830,683,2,78.16
7581,815,676,4,84.95
7582,644,432,4,38.22
7583,565,492,4,94.88
7584,60,828,5,49.83
7585,517,821,5,53.07
7586,819,332,2,26.05
7587,97,347,2,12.09
7588,258,785,1,82.17
7589,327,211,4,80.5
7590,360,152,2,14.83
7591,199,762,2,29.1
7592,774,290,4,64.49
7593,607,21,3,16.32
7594,625,622,3,31.66
7595,816,841,3,76.48
7596,185,36,4,82.71
7597,915,667,3,59.26
7598,253,818,4,90.09
7599,672,922,4,29.69
7600,373,727,4,30.37
7601,97,828,4,42.58
7602,323,352,1,58.9
7603,397,53,3,37.7
7604,67,202,4,72.38
7605,643,745,3,33.18
7606,867,871,4,82.8
7607,934,585,2,62.48
7608,688,140,3,88.92
7609,10,90,3,36.49
7610,698,830,5,60.23
7611,434,876,1,72.62
7612,416,949,2,31.37
7613,779,39,2,30.2
7614,80,3,3,93.67
7615,549,183,3,19.9
7616,198,453,3,57.1
7617,463,410,5,20.51
7618,870,724,2,44.93
7619,489,993,3,34.48
7620,990,477,2,49.99
7621,342,335,3,56.58
7622,842,992,1,72.28
7623,929,555,5,42.88
7624,240,998,4,10.74
7625,420,931,4,52.99
7626,443,399,2,32.31
7627,708,246,4,42.3
7628,488,719,3,61.91
7629,705,620,2,55.49
7630,574,729,4,39.31
7631,87,743,5,16.92
7632,477,750,1,94.5
7633,513,630,5,44.3
7634,333,862,2,44.8
7635,537,392,4,43.16
7636,757,714,1,41.95
7637,348,71,1,42.45
7638,555,314,2,77.12
7639,153,262,3,64.53
7640,818,123,4,45.94
7641,110,228,1,26.04
7642,13,348,5,95.5
7643,704,770,2,86.09
7644,63,11,5,83.73
7645,596,243,4,69.88
7646,220,41,1,17.38
7647,274,7,3,79.94
7648,755,605,2,21.03
7649,847,831,4,74.05
7650,485,28,3,86.69
7651,366,219,1,82.17
7652,367,700,1,86.27
7653,183,706,3,14.43
7654,588,357,4,87.84
7655,608,592,4,22.47
7656,223,153,2,80.24
7657,137,659,4,11.45
7658,809,136,1,78.0
7659,792,558,2,85.92
7660,79,133,1,99.21
7661,199,463,2,74.34
7662,995,216,1,15.37
7663,476,879,3,70.3
7664,402,767,4,60.19
7665,972,420,3,58.24
7666,664,612,2,22.94
7667,538,549,1,71.67
7668,440,883,2,80.98
7669,419,81,2,22.19
7670,370,592,3,88.7
7671,319,430,2,49.27
7672,511,205,1,56.14
7673,737,37,2,33.06
7674,26,469,3,78.06
7675,159,137,5,21.85
7676,179,602,5,52.12
7677,549,754,4,68.42
7678,871,839,1,77.22
7679,273,167,3,41.25
7680,28,902,2,78.42
7681,437,924,2,21.07
7682,790,308,1,27.63
7683,167,976,2,99.09
7684,516,237,5,20.16
7685,662,104,4,75.36
7686,997,318,5,77.56
7687,60,109,1,14.03
7688,318,836,2,88.62
7689,485,996,4,60.67
7690,484,715,3,94.55
7691,432,194,3,53.11
7692,186,54,5,95.72
7693,195,58,2,87.69
7694,81,19,4,88.63
7695,814,410,2,67.8
7696,752,50,3,29.21
7697,409,958,1,54.23
7698,373,176,1,77.52
7699,939,422,3,83.6
7700,638,192,2,89.87
7701,227,438,4,51.67
7702,812,480,2,90.22
7703,934,189,2,99.22
7704,339,467,2,69.14
7705,630,798,4,53.65
7706,1,654,1,37.85
7707,764,271,2,90.5
7708,787,54,1,84.88
7709,716,240,5,88.92
7710,337,923,1,93.97
7711,737,439,5,87.41
7712,200,345,2,63.42
7713,826,403,4,28.81
7714,224,315,3,81.46
7715,547,426,4,17.52
7716,818,256,3,82.01
7717,552,316,3,83.11
7718,833,578,1,41.62
7719,966,342,5,52.86
7720,692,791,3,53.92
7721,212,964,2,24.62
7722,804,926,1,82.2
7723,576,496,3,63.35
7724,647,475,3,45.08
7725,705,393,3,12.48
7726,775,990,1,80.15
7727,281,32,5,45.28
7728,544,409,4,11.27
7729,585,257,4,38.09
7730,951,122,3,96.63
7731,646,975,4,80.51
7732,389,895,4,15.03
7733,978,94,5,69.52
7734,467,592,1,78.9
7735,385,242,2,46.88
7736,840,168,4,91.96
7737,482,595,2,32.6
7738,737,767,1,83.77
7739,249,75,5,75.46
7740,477,590,1,12.14
7741,213,376,5,58.35
7742,293,950,2,72.82
7743,74,591,2,64.74
7744,308,725,5,28.98
7745,800,40,4,64.91
7746,569,617,4,97.02
7747,705,157,3,38.8
7748,555,527,1,87.37
7749,679,99,3,33.04
7750,713,619,3,82.35
7751,496,479,2,10.13
7752,420,669,5,33.18
7753,599,19,4,83.57
7754,252,810,2,57.19
7755,835,95,4,22.5
7756,490,835,3,59.23
7757,853,389,3,32.16
7758,153,113,3,80.37
7759,895,44,1,40.77
7760,977,570,5,82.0
7761,647,850,4,21.6
7762,901,454,2,36.62
7763,663,248,1,38.21
7764,15,31,4,32.87
7765,266,175,5,63.31
7766,440,761,1,35.98
7767,653,378,1,27.82
7768,678,323,2,51.84
7769,895,735,5,17.08
7770,530,195,3,44.73
7771,779,199,5,15.05
7772,505,662,4,36.86
7773,493,789,2,85.26
7774,185,679,5,53.84
7775,425,494,2,83.48
7776,626,107,3,85.59
7777,267,715,5,19.95
7778,943,496,4,63.2
7779,629,132,4,84.38
7780,12,778,2,59.65
7781,816,775,1,22.05
7782,506,849,5,91.56
7783,410,22,1,14.9
7784,125,272,3,92.22
7785,192,550,1,98.43
7786,367,940,1,79.26
7787,191,890,2,39.96
7788,749,650,4,18.85
7789,32,225,1,46.33
7790,964,195,5,53.24
7791,123,408,2,90.31
7792,226,125,1,59.8
7793,273,464,4,95.12
7794,744,640,5,81.64
7795,654,994,5,77.63
7796,600,566,1,33.73
7797,130,238,5,17.62
7798,662,186,5,49.43
7799,153,227,2,26.36
7800,396,351,2,32.82
7801,792,401,5,50.3
7802,144,13,3,54.13
7803,353,875,4,72.58
7804,28,590,3,57.2
7805,158,27,2,88.96
7806,931,128,1,14.04
7807,761,106,2,31.18
7808,592,119,4,23.18
7809,489,223,2,60.38
7810,885,161,5,42.98
7811,539,652,1,10.28
7812,810,916,1,78.11
7813,587,37,4,31.51
7814,825,942,3,59.11
7815,50,29,1,80.93
7816,929,208,3,11.37
7817,912,327,4,50.31
7818,324,26,2,37.67
7819,498,473,5,74.25
7820,972,723,4,17.59
7821,825,856,2,85.1
7822,714,175,2,85.65
7823,300,925,4,62.38
7824,497,452,5,92.31
7825,577,313,5,46.09
7826,532,208,1,72.13
7827,121,454,1,99.64
7828,212,288,4,63.08
7829,229,840,1,94.03
7830,611,219,5,29.91
7831,574,88,5,63.07
7832,705,42,4,89.35
7833,891,184,3,42.11
7834,243,867,5,68.27
7835,502,647,3,93.57
7836,860,238,1,70.19
7837,558,282,2,98.17
7838,677,225,4,81.52
7839,807,878,3,53.79
7840,276,244,1,67.11
7841,783,320,5,56.92
7842,967,507,1,61.01
7843,953,425,1,68.22
7844,740,747,2,85.88
7845,40,752,3,28.72
7846,193,378,2,32.75
7847,283,881,3,23.36
7848,912,417,5,65.5
7849,338,692,3,86.74
7850,910,447,4,87.84
7851,541,883,3,54.59
7852,670,849,3,84.54
7853,75,237,4,56.12
7854,992,989,5,48.36
7855,326,167,1,11.91
7856,785,98,1,87.86
7857,20,164,1,83.59
7858,142,149,2,87.63
7859,514,455,3,12.57
7860,604,888,3,20.62
7861,332,57,4,93.73
7862,345,250,3,58.51
7863,781,266,4,66.32
7864,265,269,4,51.57
7865,343,972,2,87.18
7866,132,449,1,15.52
7867,605,388,4,54.26
7868,667,666,1,99.31
7869,293,593,4,72.97
7870,337,61,1,43.3
7871,877,375,2,79.68
7872,232,695,5,74.17
7873,841,206,2,67.93
7874,46,61,2,59.07
7875,384,853,2,14.29
7876,155,626,3,29.67
7877,374,171,1,19.72
7878,268,101,3,70.72
7879,928,717,4,27.26
7880,493,902,2,57.37
7881,778,51,5,23.89
7882,504,388,2,60.77
7883,57,792,3,72.68
7884,145,365,1,24.53
7885,746,197,1,48.48
7886,861,845,5,12.42
7887,158,114,5,75.93
7888,80,158,1,48.24
7889,91,860,5,26.12
7890,40,713,3,39.93
7891,529,667,2,11.89
7892,342,910,5,51.88
7893,646,970,3,67.69
7894,354,554,4,53.99
7895,499,843,2,12.99
7896,5,572,1,13.67
7897,312,163,2,65.63
7898,440,57,5,64.18
7899,46,386,5,13.64
7900,110,326,5,91.62
7901,559,257,1,94.63
7902,183,176,1,30.87
7903,177,501,2,17.95
7904,645,154,1,98.22
7905,67,261,4,41.31
7906,539,225,4,44.24
7907,909,705,2,41.14
7908,691,303,4,92.73
7909,97,159,1,99.54
7910,781,764,2,90.46
7911,253,415,5,10.82
7912,343,982,3,51.49
7913,344,167,2,38.38
7914,468,171,2,48.06
7915,784,741,3,27.79
7916,806,279,1,20.89
7917,618,900,5,58.61
7918,740,817,1,94.18
7919,397,301,3,33.69
7920,262,980,1,33.34
7921,988,414,3,22.55
7922,37,989,2,90.28
7923,666,334,4,19.05
7924,457,401,1,19.51
7925,272,208,1,24.51
7926,8,910,3,60.86
7927,227,814,2,57.05
7928,332,259,2,19.12
7929,963,463,5,50.1
7930,159,293,1,99.13
7931,333,401,1,92.46
7932,945,768,5,78.9
7933,149,42,4,82.34
7934,980,264,5,64.01
7935,109,900,5,61.85
7936,439,531,1,62.32
7937,146,508,2,83.53
7938,579,131,5,22.58
7939,475,630,1,28.97
7940,259,103,3,53.06
7941,493,591,2,20.91
7942,239,577,1,91.69
7943,221,530,3,13.12
7944,105,720,2,70.77
7945,449,484,2,90.76
7946,492,586,5,46.98
7947,708,710,3,97.78
7948,273,76,5,80.0
7949,186,233,4,37.73
7950,307,62,2,32.31
7951,213,188,4,88.63
7952,274,880,3,30.74
7953,922,502,1,24.93
7954,521,764,5,65.25
7955,302,833,2,82.11
7956,683,516,4,33.15
7957,678,20,4,21.74
7958,71,208,2,87.54
7959,411,212,4,86.09
7960,224,261,2,36.55
7961,849,868,3,60.26
7962,300,156,5,62.78
7963,5,852,3,19.04
7964,639,368,3,29.28
7965,130,68,2,69.86
7966,845,519,4,95.47
7967,943,667,4,18.27
7968,402,811,2,36.34
7969,698,578,4,43.18
7970,274,29,5,81.02
7971,402,920,3,38.82
7972,717,903,5,51.74
7973,151,280,1,30.95
7974,217,382,1,90.63
7975,989,345,3,56.27
7976,969,134,3,39.92
7977,130,863,5,96.7
7978,590,84,4,76.57
7979,905,354,3,49.59
7980,971,58,4,58.11
7981,464,781,5,92.55
7982,74,571,2,56.71
7983,520,27,4,44.24
7984,187,362,5,57.66
7985,566,707,3,98.57
7986,705,100,3,70.83
7987,542,105,2,55.7
7988,959,240,2,45.63
7989,732,358,5,86.61
7990,213,606,1,60.2
7991,51,581,4,29.25
7992,90,105,4,46.34
7993,979,270,1,62.95
7994,815,548,4,51.9
7995,247,6,1,44.71
7996,421,496,4,85.4
7997,733,893,4,92.51
7998,446,131,5,43.04
7999,668,312,1,81.91
8000,975,975,5,21.95
8001,251,866,3,28.04
8002,688,79,1,59.01
8003,419,9,5,29.03
8004,877,888,2,55.75
8005,433,298,5,87.64
8006,717,674,3,28.84
8007,93,550,1,72.45
8008,698,432,3,58.95
8009,671,720,4,31.57
8010,931,731,5,78.1
8011,439,73,3,14.74
8012,614,605,1,78.26
8013,213,268,4,81.58
8014,621,759,2,30.2
8015,646,434,3,40.41
8016,969,12,3,16.26
8017,801,10,3,48.89
8018,991,85,1,48.13
8019,326,506,5,82.27
8020,432,325,5,57.32
8021,107,264,1,76.44
8022,963,921,3,25.3
8023,112,644,1,83.18
8024,948,138,2,89.52
8025,82,153,3,30.88
8026,273,642,4,21.55
8027,103,167,2,15.19
8028,906,476,4,23.85
8029,857,393,2,57.44
8030,757,250,2,91.07
8031,666,474,2,81.83
8032,147,95,4,97.27
8033,243,402,4,45.12
8034,716,596,3,56.18
8035,970,471,1,94.13
8036,191,377,2,61.39
8037,756,638,2,76.35
8038,221,845,2,73.13
8039,497,311,4,48.96
8040,8,602,3,96.21
8041,717,637,4,16.49
8042,873,118,3,85.13
8043,847,567,2,51.31
8044,140,343,2,13.18
8045,727,381,5,24.8
8046,464,209,4,52.85
8047,625,106,4,16.27
8048,563,303,4,22.02
8049,117,67,2,42.25
8050,713,279,5,17.07
8051,400,618,3,69.47
8052,139,4,4,70.41
8053,876,757,1,53.03
8054,400,414,2,21.91
8055,834,478,4,32.06
8056,384,263,1,25.8
8057,665,495,3,61.56
8058,207,155,1,50.93
8059,778,266,1,55.2
8060,852,997,1,23.46
8061,903,746,4,80.64
8062,872,116,3,63.13
8063,660,598,4,98.0
8064,809,198,2,11.23
8065,186,590,1,19.93
8066,84,525,3,12.29
8067,415,825,1,94.91
8068,832,370,4,91.57
8069,680,751,1,40.18
8070,853,690,1,15.22
8071,288,644,4,68.89
8072,617,878,3,59.89
8073,536,750,5,73.57
8074,746,792,1,22.86
8075,311,629,2,93.29
8076,456,133,2,53.52
8077,47,776,1,54.42
8078,622,104,1,75.51
8079,346,259,3,78.09
8080,56,965,5,97.74
8081,547,625,3,26.24
8082,789,26,2,49.0
8083,649,377,2,17.78
8084,564,850,4,97.57
8085,848,761,4,12.15
8086,576,351,2,37.05
8087,892,979,2,48.12
8088,592,764,5,77.44
8089,773,947,4,38.0
8090,241,340,5,60.52
8091,744,465,3,41.65
8092,6,211,2,72.71
8093,86,482,4,92.76
8094,708,875,4,29.24
8095,475,308,1,96.01
8096,980,531,1,47.6
8097,414,628,3,76.32
8098,278,206,1,72.24
8099,765,422,3,23.45
8100,692,452,3,56.26
8101,789,160,5,57.21
8102,425,895,1,26.22
8103,607,594,2,28.97
8104,54,251,1,83.5
8105,274,641,5,79.45
8106,892,164,5,99.34
8107,694,650,1,90.28
8108,100,313,3,65.13
8109,797,543,1,76.76
8110,773,578,4,31.2
8111,614,797,2,75.85
8112,509,511,4,49.68
8113,649,905,4,83.55
8114,681,967,3,89.72
8115,949,465,4,82.88
8116,72,628,1,47.33
8117,362,343,2,57.75
8118,786,695,2,60.56
8119,327,250,5,69.7
8120,682,314,3,87.55
8121,159,441,4,17.18
8122,176,386,5,74.13
8123,833,630,5,88.12
8124,262,936,1,53.83
8125,627,295,3,96.4
8126,149,115,4,95.4
8127,391,604,4,53.8
8128,847,503,4,80.19
8129,141,381,5,96.34
8130,925,640,5,85.03
8131,14,499,1,49.27
8132,716,316,3,90.81
8133,262,163,5,43.6
8134,831,947,3,89.61
8135,81,296,2,28.76
8136,773,562,1,68.53
8137,239,56,1,68.06
8138,880,307,2,12.24
8139,187,317,3,97.47
8140,329,975,5,82.41
8141,761,324,3,15.74
8142,747,268,3,34.97
8143,295,696,1,55.42
8144,808,834,1,50.72
8145,396,417,3,17.67
8146,466,780,4,90.65
8147,496,795,5,62.86
8148,58,509,5,11.13
8149,164,978,3,32.37
8150,340,883,5,40.16
8151,951,872,1,21.8
8152,839,728,4,42.17
8153,960,317,1,47.85
8154,78,952,4,63.84
8155,382,45,3,44.92
8156,148,222,2,46.94
8157,494,605,4,37.14
8158,772,488,3,63.91
8159,513,327,3,23.09
8160,402,9,3,86.92
8161,489,402,1,58.55
8162,265,49,5,66.71
8163,171,857,1,24.79
8164,471,473,1,72.94
8165,659,724,3,98.3
8166,849,359,1,93.28
8167,49,646,4,78.31
8168,497,579,2,89.11
8169,757,785,3,73.07
8170,157,868,5,82.69
8171,234,801,1,66.92
8172,285,452,2,51.35
8173,297,518,5,74.33
8174,203,473,5,61.41
8175,475,10,5,96.96
8176,616,164,3,45.74
8177,437,655,1,90.37
8178,129,443,1,10.46
8179,402,456,5,97.43
8180,505,917,3,27.92
8181,277,32,3,70.95
8182,114,846,5,24.41
8183,351,953,3,91.26
8184,746,503,4,47.11
8185,409,728,3,43.53
8186,192,633,1,81.53
8187,178,963,5,58.1
8188,51,714,2,12.04
8189,23,804,5,13.0
8190,538,187,1,13.3
8191,768,689,5,56.92
8192,717,828,3,51.69
8193,588,226,3,39.48
8194,670,540,1,30.42
8195,443,947,1,66.65
8196,271,162,5,66.21
8197,335,698,4,59.87
8198,902,225,3,20.08
8199,21,453,2,67.11
8200,919,912,1,17.89
8201,93,601,5,73.08
8202,384,113,1,64.88
8203,168,702,2,60.39
8204,782,167,1,22.86
8205,94,583,4,52.81
8206,282,207,2,93.83
8207,910,838,1,26.66
8208,847,186,4,61.01
8209,419,419,1,58.12
8210,898,436,1,70.91
8211,764,90,3,54.25
8212,935,984,3,93.02
8213,833,461,3,45.79
8214,289,37,1,96.04
8215,844,169,2,13.74
8216,213,130,4,20.94
8217,321,382,1,87.26
8218,930,12,5,46.48
8219,305,509,4,94.21
8220,424,723,1,55.91
8221,141,354,5,57.63
8222,613,625,3,61.86
8223,208,348,1,85.88
8224,575,99,5,57.18
8225,830,405,5,80.94
8226,62,961,3,83.37
8227,996,263,5,57.45
8228,22,994,4,52.06
8229,564,659,2,68.14
8230,983,811,2,46.63
8231,190,509,1,92.64
8232,793,731,1,10.06
8233,883,463,5,62.23
8234,89,441,2,87.99
8235,619,594,4,97.54
8236,37,102,5,94.57
8237,831,813,4,64.89
8238,438,698,5,74.69
8239,139,536,3,77.67
8240,66,7,1,82.22
8241,898,408,5,24.72
8242,106,273,1,29.79
8243,185,383,5,63.08
8244,398,132,5,76.12
8245,911,876,2,87.98
8246,731,804,3,32.51
8247,611,341,2,42.93
8248,698,125,2,71.84
8249,281,962,3,73.94
8250,631,641,4,66.4
8251,34,624,5,74.39
8252,59,190,5,47.72
8253,103,77,5,42.41
8254,18,256,5,14.32
8255,897,899,3,97.82
8256,489,488,4,17.95
8257,668,448,3,54.17
8258,832,75,3,80.69
8259,552,295,3,23.77
8260,423,76,3,85.59
8261,581,77,1,45.81
8262,811,775,5,27.29
8263,260,704,1,31.0
8264,875,368,1,84.29
8265,599,119,2,51.85
8266,340,909,1,18.06
8267,125,200,2,89.02
8268,321,655,3,23.71
8269,155,345,1,88.17
8270,12,990,5,14.68
8271,828,36,4,83.55
8272,540,882,5,56.19
8273,62,569,2,51.14
8274,415,716,1,82.55
8275,725,624,3,58.33
8276,330,212,2,46.73
8277,286,444,2,72.66
8278,222,553,5,24.0
8279,820,291,3,26.67
8280,799,99,3,16.18
8281,73,644,4,31.25
8282,196,341,1,16.4
8283,456,317,2,68.86
8284,362,147,1,39.22
8285,402,841,5,75.44
8286,775,847,2,57.34
8287,745,422,5,38.22
8288,133,260,1,52.65
8289,225,257,5,68.11
8290,756,338,3,14.21
8291,608,713,2,13.31
8292,638,896,2,22.23
8293,311,226,3,23.65
8294,848,724,2,86.52
8295,863,478,1,88.74
8296,105,612,3,97.03
8297,873,81,4,68.5
8298,238,366,5,95.96
8299,608,83,3,75.5
8300,690,107,1,99.07
8301,993,283,1,35.17
8302,149,857,1,57.26
8303,317,913,3,90.18
8304,147,746,2,55.59
8305,614,921,2,52.59
8306,434,775,2,32.76
8307,765,166,5,74.71
8308,853,663,5,44.07
8309,915,338,3,41.33
8310,22,820,2,31.61
8311,911,287,4,68.25
8312,444,921,4,59.29
8313,507,6,1,17.51
8314,817,841,4,41.46
8315,722,658,3,48.99
8316,298,158,1,27.82
8317,947,101,5,60.56
8318,207,676,2,20.76
8319,513,368,3,80.74
8320,987,807,4,82.09
8321,685,552,3,74.63
8322,587,1000,4,10.84
8323,809,876,3,42.11
8324,957,777,2,19.7
8325,165,245,4,78.27
8326,176,977,4,29.46
8327,69,368,1,55.64
8328,827,535,5,56.49
8329,814,593,1,82.51
8330,530,518,4,76.78
8331,705,878,4,20.99
8332,284,962,1,77.04
8333,836,255,3,61.74
8334,763,227,1,14.9
8335,500,308,3,90.19
8336,9,796,1,73.74
8337,787,375,4,42.45
8338,52,568,1,70.56
8339,529,192,4,46.51
8340,529,799,5,30.91
8341,926,518,2,10.38
8342,736,25,3,77.4
8343,474,549,5,32.96
8344,967,323,4,96.69
8345,611,826,3,61.61
8346,691,325,1,58.47
8347,682,984,5,11.99
8348,830,340,5,11.19
8349,765,658,5,51.73
8350,312,797,1,39.15
8351,345,697,4,84.94
8352,929,728,5,95.3
8353,147,101,1,97.44
8354,683,169,1,13.14
8355,86,141,3,95.43
8356,949,186,4,58.65
8357,841,417,2,76.69
8358,180,992,3,38.13
8359,559,40,4,84.6
8360,929,522,5,98.82
8361,983,896,5,57.12
8362,885,531,5,79.49
8363,636,255,3,39.29
8364,34,102,1,41.57
8365,566,733,5,14.45
8366,287,94,5,14.87
8367,948,323,3,47.94
8368,44,267,3,52.7
8369,27,559,3,69.57
8370,545,341,2,35.55
8371,416,32,5,46.46
8372,789,797,1,33.06
8373,509,243,4,81.18
8374,299,346,3,85.55
8375,574,704,4,21.53
8376,266,931,1,32.28
8377,651,339,4,56.53
8378,313,136,1,38.86
8379,63,97,4,68.85
8380,518,385,3,42.4
8381,652,359,5,89.39
8382,284,728,4,88.06
8383,24,184,2,60.6
8384,634,905,4,72.2
8385,207,108,5,46.07
8386,206,519,2,48.47
8387,442,12,4,52.43
8388,789,226,4,57.36
8389,362,487,2,73.42
8390,784,744,4,20.63
8391,377,689,5,17.73
8392,818,5,2,40.01
8393,243,17,1,66.84
8394,35,658,2,21.84
8395,857,152,4,53.23
8396,525,185,4,82.16
8397,271,377,2,14.9
8398,544,581,5,19.73
8399,645,99,5,62.92
8400,476,446,3,71.01
8401,851,806,3,93.57
8402,930,221,2,68.21
8403,445,421,1,47.43
8404,712,12,2,63.56
8405,469,333,2,24.41
8406,202,97,4,10.24
8407,465,773,3,37.95
8408,251,1,4,64.76
8409,922,22,2,44.51
8410,112,801,5,36.99
8411,980,1000,4,50.47
8412,440,405,5,77.26
8413,99,315,3,19.39
8414,56,839,5,47.78
8415,567,543,2,26.68
8416,210,907,4,77.62
8417,453,329,2,99.69
8418,887,530,3,97.94
8419,35,69,4,11.37
8420,755,15,4,75.52
8421,873,24,2,83.52
8422,150,194,2,63.52
8423,944,721,2,27.78
8424,806,146,3,78.78
8425,1,488,2,22.29
8426,904,773,3,86.89
8427,373,902,5,94.42
8428,516,284,5,41.49
8429,331,995,5,76.13
8430,49,523,1,15.3
8431,864,132,5,48.61
8432,811,197,1,38.5
8433,414,265,4,36.33
8434,833,722,3,25.84
8435,226,829,3,81.34
8436,639,49,1,86.73
8437,366,276,4,55.5
8438,440,237,3,80.95
8439,971,708,3,24.12
8440,857,857,4,64.59
8441,652,688,3,32.01
8442,528,904,1,63.16
8443,825,268,2,61.04
8444,380,892,5,64.35
8445,915,214,3,49.07
8446,968,348,1,84.5
8447,573,629,2,12.42
8448,978,577,4,58.73
8449,735,10,2,81.14
8450,409,437,2,30.93
8451,65,298,1,48.4
8452,5,603,3,17.69
8453,958,582,4,24.96
8454,175,534,5,12.53
8455,152,517,4,29.47
8456,246,682,5,87.25
8457,797,141,1,36.84
8458,285,3,2,69.06
8459,771,180,3,38.73
8460,700,629,2,99.01
8461,484,602,1,84.68
8462,586,977,3,97.59
8463,836,19,2,23.43
8464,557,703,5,43.34
8465,647,820,2,83.8
8466,66,347,1,30.09
8467,368,204,1,33.25
8468,923,395,2,72.5
8469,71,811,1,69.07
8470,703,537,1,23.41
8471,975,336,4,85.41
8472,378,949,4,60.7
8473,532,837,4,17.07
8474,505,153,1,67.4
8475,499,237,1,28.0
8476,588,458,3,90.76
8477,797,700,4,44.84
8478,447,311,3,11.23
8479,375,569,1,73.15
8480,767,216,5,82.17
8481,491,882,3,38.02
8482,768,488,1,27.66
8483,540,506,2,97.53
8484,952,64,3,82.7
8485,974,809,5,11.62
8486,588,642,3,37.53
8487,734,131,4,27.38
8488,634,761,3,83.6
8489,570,764,2,65.33
8490,768,114,5,85.55
8491,754,10,2,96.37
8492,143,144,5,58.4
8493,280,781,3,87.39
8494,57,615,1,59.83
8495,968,79,1,83.9
8496,515,698,4,18.91
8497,672,21,2,42.95
8498,724,476,2,32.84
8499,581,887,3,89.15
8500,89,328,3,56.19
8501,693,554,1,49.93
8502,102,658,3,84.54
8503,778,438,3,16.51
8504,732,188,2,68.34
8505,368,735,4,89.72
8506,199,183,3,49.25
8507,936,143,5,36.43
8508,374,971,2,33.28
8509,799,458,4,96.64
8510,632,82,5,94.46
8511,675,522,3,77.55
8512,889,63,2,73.97
8513,992,743,1,67.16
8514,853,168,3,59.08
8515,403,131,2,62.87
8516,851,584,3,54.54
8517,508,473,5,46.04
8518,973,537,5,87.43
8519,3,942,3,84.6
8520,804,26,4,12.51
8521,414,339,2,70.68
8522,794,520,1,30.8
8523,27,639,5,72.11
8524,173,719,1,55.61
8525,848,510,3,92.63
8526,723,934,3,20.52
8527,877,236,1,41.59
8528,872,819,5,19.49
8529,411,819,2,61.84
8530,117,648,1,43.95
8531,953,550,5,90.69
8532,749,519,4,83.66
8533,299,406,3,77.65
8534,634,10,5,69.69
8535,722,319,3,97.83
8536,129,292,1,57.9
8537,755,724,3,59.6
8538,10,818,3,24.57
8539,681,165,1,97.5
8540,572,916,5,44.4
8541,741,956,3,83.67
8542,98,238,2,85.53
8543,907,894,2,22.98
8544,874,654,5,23.8
8545,143,379,1,84.28
8546,818,166,2,12.06
8547,10,670,1,86.7
8548,721,569,2,67.26
8549,510,901,4,66.05
8550,771,566,5,93.85
8551,57,363,2,36.61
8552,55,352,1,58.51
8553,294,401,5,52.55
8554,624,805,3,62.05
8555,573,161,4,84.64
8556,117,567,3,43.77
8557,928,684,1,95.76
8558,844,538,2,41.17
8559,57,911,1,41.3
8560,298,358,1,19.25
8561,11,710,1,98.38
8562,580,544,2,13.82
8563,394,632,5,90.32
8564,655,121,1,29.68
8565,763,877,4,94.15
8566,689,548,2,15.91
8567,499,906,5,96.01
8568,435,948,4,87.36
8569,336,547,2,65.03
8570,579,220,1,90.78
8571,316,10,5,42.56
8572,779,786,3,78.22
8573,174,313,5,21.14
8574,912,390,1,95.36
8575,569,571,4,58.23
8576,635,506,1,43.28
8577,433,887,5,98.24
8578,973,704,1,47.99
8579,179,175,1,80.87
8580,144,213,4,81.12
8581,318,856,1,62.93
8582,886,314,1,63.98
8583,745,941,5,15.83
8584,400,701,4,73.46
8585,191,530,1,52.51
8586,92,344,4,85.06
8587,469,20,4,95.17
8588,22,252,4,32.86
8589,594,391,3,81.69
8590,656,130,2,38.2
8591,521,812,1,50.5
8592,653,393,4,57.1
8593,306,370,5,28.97
8594,857,761,1,42.01
8595,522,591,4,77.23
8596,652,80,4,14.78
